TransactionID,AccountID,TransactionType,Amount,Date,EmployeeID
1833,149,Deposit,70336.47,2023-01-06 09:25:35,371
1834,736,Withdrawal,171339.66,2022-12-21 01:50:30,74
1835,680,Withdrawal,173983.06,2024-04-08 15:48:05,356
1836,98,Deposit,37123.33,2024-04-15 03:31:04,362
1837,92,Deposit,173958.77,2022-12-02 18:24:47,40
1838,297,Deposit,198753.8,2021-09-24 08:42:03,197
1839,260,Withdrawal,34640.9,2023-04-06 20:17:06,481
1840,250,Withdrawal,70228.33,2021-05-15 01:02:53,107
1841,937,Deposit,10003.13,2022-10-05 13:58:38,134
1842,394,Deposit,121124.54,2021-11-27 19:44:46,215
1843,98,Withdrawal,193468.1,2024-11-15 11:22:40,463
1844,349,Deposit,147528.2,2021-02-09 12:48:43,48
1845,467,Withdrawal,41389.12,2021-03-24 13:15:46,232
1846,162,Deposit,131598.4,2022-08-18 12:02:43,347
1847,21,Withdrawal,35247.43,2024-04-07 07:36:06,189
1848,779,Withdrawal,121553.92,2022-11-18 20:22:01,428
1849,657,Deposit,24180.3,2021-07-12 00:59:18,311
1850,653,Withdrawal,89672.59,2022-09-24 13:12:18,27
1851,646,Deposit,188196.05,2024-03-17 17:23:41,55
1852,836,Withdrawal,2609.84,2021-10-17 00:21:08,472
1853,901,Deposit,77980.19,2022-07-10 09:50:22,29
1854,175,Deposit,58000.95,2023-02-08 08:43:11,200
1855,353,Deposit,2551.86,2022-05-07 04:08:52,253
1856,966,Deposit,2942.72,2022-05-25 07:03:13,162
1857,498,Withdrawal,183079.43,2022-05-20 21:23:44,313
1858,171,Withdrawal,192333.71,2023-03-22 18:31:48,474
1859,261,Deposit,18541.7,2023-11-26 11:18:59,424
1860,559,Deposit,2086.71,2023-03-19 15:02:30,433
1861,68,Withdrawal,5314.51,2024-09-27 17:19:52,318
1862,570,Deposit,28614.01,2023-10-02 16:31:38,218
1863,804,Deposit,16715.39,2024-05-27 16:58:40,37
1864,58,Withdrawal,31307.16,2023-02-06 11:34:45,376
1865,139,Withdrawal,99111.37,2023-05-16 15:20:23,172
1866,860,Withdrawal,52505.57,2024-10-21 20:24:58,25
1867,723,Withdrawal,102426.31,2022-07-03 20:18:11,111
1868,353,Withdrawal,142869.44,2022-02-19 18:44:00,164
1869,827,Withdrawal,67080.1,2021-03-14 17:04:53,425
1870,624,Withdrawal,38444.78,2021-09-28 13:15:13,4
1871,289,Deposit,120363.93,2023-04-06 22:42:37,44
1872,95,Withdrawal,126004.7,2023-09-21 07:22:44,427
1873,266,Deposit,122604.34,2020-11-03 01:03:22,282
1874,201,Withdrawal,31530.75,2023-03-11 16:23:24,169
1875,484,Deposit,81358.82,2020-05-03 00:30:00,184
1876,966,Deposit,78775.05,2023-12-29 16:00:15,204
1877,213,Withdrawal,181742.27,2024-06-25 16:15:03,351
1878,141,Deposit,47850.82,2021-03-24 19:27:33,240
1879,469,Deposit,193318.87,2020-06-15 14:40:15,292
1880,739,Deposit,3939.89,2021-01-24 11:19:02,197
1881,22,Deposit,181291.92,2024-10-21 11:13:21,477
1882,144,Deposit,9933.97,2022-10-05 04:39:09,319
1883,915,Withdrawal,119308.44,2023-04-28 07:38:44,166
1884,114,Withdrawal,33897.68,2024-12-09 05:09:41,303
1885,869,Deposit,104415.56,2021-04-08 18:45:36,107
1886,518,Withdrawal,164353.45,2023-10-31 19:26:12,55
1887,850,Withdrawal,50235.89,2021-04-07 08:36:51,489
1888,398,Withdrawal,12581.0,2024-06-30 22:31:21,457
1889,807,Withdrawal,155822.13,2022-08-28 20:29:51,415
1890,54,Withdrawal,37311.95,2025-02-05 11:17:18,257
1891,443,Deposit,144002.48,2022-05-09 10:48:24,261
1892,877,Deposit,76540.61,2021-09-14 14:20:40,435
1893,709,Withdrawal,133142.01,2025-03-04 10:25:51,318
1894,149,Withdrawal,47001.46,2024-05-23 23:16:50,161
1895,914,Deposit,187342.86,2024-03-01 04:53:31,93
1896,122,Deposit,70166.25,2021-06-17 18:16:29,137
1897,184,Withdrawal,175258.57,2022-04-01 10:10:21,297
1898,790,Withdrawal,199782.83,2021-02-09 13:48:16,51
1899,870,Withdrawal,78464.2,2024-08-03 02:33:07,334
1900,447,Deposit,43156.78,2022-01-04 05:05:39,499
1901,743,Withdrawal,63049.83,2021-11-20 07:47:42,220
1902,925,Deposit,188218.22,2024-11-03 08:29:41,473
1903,132,Withdrawal,184003.78,2022-12-12 09:58:51,258
1904,123,Withdrawal,15949.19,2021-04-24 15:46:32,258
1905,282,Deposit,112066.09,2024-06-30 03:00:04,498
1906,794,Deposit,127014.97,2020-05-27 14:14:41,205
1907,378,Deposit,50159.61,2022-07-26 01:16:07,386
1908,216,Deposit,70998.63,2022-12-06 04:03:59,386
1909,300,Withdrawal,118761.21,2020-07-16 01:43:07,391
1910,472,Deposit,63330.35,2025-01-23 12:11:32,463
1911,406,Withdrawal,197311.27,2022-08-26 09:32:53,157
1912,43,Deposit,76921.71,2021-11-03 22:46:24,438
1913,123,Deposit,172871.95,2024-07-29 13:49:38,144
1914,700,Withdrawal,170458.08,2024-10-26 23:38:14,136
1915,811,Withdrawal,4991.41,2024-07-08 12:45:00,202
1916,910,Deposit,173485.5,2023-05-23 23:13:03,341
1917,343,Deposit,118153.73,2022-07-27 23:42:45,327
1918,565,Withdrawal,177501.52,2024-12-04 13:47:42,278
1919,168,Withdrawal,105367.61,2022-09-19 06:06:22,333
1920,635,Deposit,20982.54,2022-11-07 17:43:27,43
1921,42,Withdrawal,93144.62,2023-07-11 13:48:32,356
1922,280,Withdrawal,193318.89,2022-05-12 04:05:27,378
1923,159,Withdrawal,179196.6,2021-01-30 15:04:06,240
1924,931,Deposit,167662.92,2023-10-24 13:44:15,53
1925,105,Withdrawal,161902.66,2020-10-16 16:14:38,44
1926,304,Deposit,94574.65,2023-05-14 07:27:45,435
1927,44,Withdrawal,150137.94,2021-06-17 12:42:31,277
1928,745,Deposit,181201.36,2021-04-27 00:57:39,155
1929,562,Withdrawal,139609.31,2020-07-24 04:03:27,421
1930,353,Deposit,127768.12,2024-08-19 18:08:02,320
1931,78,Withdrawal,105488.36,2021-08-14 20:51:58,134
1932,250,Withdrawal,158610.19,2021-06-01 00:43:22,210
1933,657,Withdrawal,64595.58,2021-03-10 05:24:24,129
1934,455,Deposit,30449.29,2021-10-19 16:27:33,65
1935,137,Withdrawal,98239.71,2022-08-16 08:47:31,355
1936,10,Deposit,12374.45,2020-05-03 07:23:47,21
1937,219,Deposit,114333.04,2023-04-11 15:17:15,146
1938,598,Deposit,87771.17,2022-02-17 07:28:41,164
1939,300,Withdrawal,105408.45,2024-11-30 08:24:58,402
1940,618,Withdrawal,112355.75,2020-10-12 12:00:40,278
1941,43,Withdrawal,63919.07,2023-11-22 00:23:32,213
1942,188,Deposit,4752.93,2025-03-14 13:37:15,434
1943,751,Deposit,145390.03,2022-08-02 22:15:29,86
1944,239,Withdrawal,157000.17,2022-07-03 09:51:34,250
1945,604,Withdrawal,2616.44,2024-03-15 04:05:24,384
1946,515,Withdrawal,163033.12,2022-02-15 21:32:34,80
1947,782,Withdrawal,189782.18,2023-08-22 10:57:51,169
1948,812,Withdrawal,119131.78,2023-05-18 17:20:19,420
1949,541,Deposit,7333.52,2023-09-17 16:55:00,227
1950,669,Withdrawal,93120.54,2024-03-12 00:18:15,205
1951,26,Deposit,101779.21,2023-06-15 05:20:51,67
1952,50,Withdrawal,150919.8,2022-01-25 03:56:03,461
1953,473,Withdrawal,154019.14,2024-10-21 23:00:42,119
1954,175,Withdrawal,131439.29,2020-07-23 07:57:46,419
1955,453,Deposit,105670.88,2024-07-28 06:46:05,12
1956,251,Deposit,198797.98,2024-10-09 04:36:43,151
1957,788,Deposit,105176.81,2021-01-09 18:51:54,91
1958,915,Withdrawal,55439.74,2023-08-15 03:11:51,279
1959,681,Withdrawal,197216.83,2021-06-06 05:58:00,46
1960,8,Deposit,54649.25,2024-02-25 23:50:53,356
1961,421,Withdrawal,57642.92,2022-02-20 05:02:09,108
1962,796,Deposit,29604.68,2023-05-28 14:36:05,441
1963,352,Deposit,77241.05,2023-02-01 22:55:30,362
1964,552,Withdrawal,19819.55,2022-02-22 03:35:24,382
1965,479,Withdrawal,66930.52,2021-10-12 02:22:08,90
1966,976,Withdrawal,117658.65,2022-10-20 10:35:38,104
1967,966,Withdrawal,64059.22,2022-05-31 19:54:28,134
1968,224,Withdrawal,133819.27,2022-08-22 20:35:33,488
1969,17,Deposit,175937.38,2020-09-30 14:13:42,291
1970,69,Deposit,172068.74,2024-07-05 14:54:24,119
1971,233,Withdrawal,121945.4,2020-05-28 14:52:19,400
1972,554,Withdrawal,9091.26,2020-09-16 15:15:30,439
1973,961,Withdrawal,23671.52,2022-01-31 02:21:29,226
1974,409,Deposit,24715.48,2021-11-15 01:11:24,182
1975,4,Deposit,53814.42,2022-03-04 15:51:54,398
1976,46,Deposit,139780.47,2020-05-29 17:59:51,408
1977,116,Withdrawal,73378.31,2023-12-17 13:30:10,25
1978,128,Withdrawal,159757.0,2021-01-31 00:07:34,311
1979,203,Deposit,45471.64,2024-11-06 21:40:59,330
1980,406,Deposit,4637.08,2024-05-01 05:37:17,364
1981,413,Withdrawal,106746.93,2023-09-19 22:47:20,378
1982,635,Withdrawal,196353.27,2023-04-24 12:25:37,126
1983,610,Withdrawal,114087.26,2021-10-13 18:07:56,73
1984,857,Withdrawal,84855.46,2020-08-07 02:47:12,100
1985,729,Deposit,93524.73,2023-11-24 05:30:44,385
1986,479,Withdrawal,174351.23,2021-12-16 19:33:59,401
1987,167,Withdrawal,13540.39,2022-04-05 06:50:48,380
1988,165,Deposit,134188.41,2020-12-06 10:38:37,321
1989,463,Withdrawal,73107.19,2020-11-07 14:08:59,392
1990,212,Deposit,17501.14,2021-01-12 12:22:37,154
1991,191,Deposit,105025.42,2022-04-24 14:39:31,439
1992,177,Withdrawal,98861.12,2020-05-19 05:23:40,1
1993,417,Deposit,92186.3,2024-09-15 09:52:18,375
1994,25,Withdrawal,75380.64,2020-06-17 14:00:31,7
1995,723,Deposit,125157.61,2023-01-13 15:17:35,391
1996,149,Withdrawal,199598.01,2020-09-21 05:55:17,10
1997,330,Withdrawal,160261.75,2022-06-17 11:18:25,141
1998,674,Deposit,164867.0,2023-02-07 07:48:40,107
1999,831,Deposit,75594.56,2023-04-08 01:05:31,385
2000,379,Deposit,148781.29,2024-05-20 15:39:03,57
